6785,Protoss,[Ting]Neeb#266:2537456
6722,Zerg,[300PNG]scarlett#587:3951549
6581,Protoss,[Cl0wn]PartinG#189:4665467
6537,Zerg,[Chivo]Cham#762:668585
6505,Protoss,[AlpX]Astrea#387:2060165
6499,Zerg,SortOf#929:4178848
6460,Protoss,[ROOT]puCK#103:2553612
6442,Protoss,[N0SCAM]NoWCSForU#159:10416691
6431,Zerg,Nerchio#704:3693820
6430,Terran,[OSCE]MaSa#916:2541852
6409,Protoss,[IxG]EGDisruptor#442:4641257
6377,Protoss,Tero#319:10362044
6345,Zerg,LiquidTLO#240:4263849
6344,Protoss,StevenBonnel#516:4754114
6305,Protoss,Romson#268:4220329
6291,Zerg,DontBeMad#950:8736198
6285,Zerg,[TryA]Erik#1346:216900
6271,Zerg,[IxG]Namshar#460:4318085
6265,Terran,DERKHY#769:3871991
6223,Zerg,[PSISTM]JonSnow#874:992628
6195,Terran,[DuSt]Spear#331:3432186
6176,Zerg,[CYCLPS]Winter#1989:7895938
6172,Terran,DeMusliMRC#271:2840641
6132,Protoss,llllllllllll#20337:20531503
6107,Terran,[PSISTM]Epic#183:3271399
6104,Terran,llllllllllll#21432:6203614
6079,Terran,[PSISTM]Dolan#397:7671976
6078,Protoss,ShaDoWn#628:4338936
6076,Terran,[PSISTM]Epic#1222:8441074
6073,Terran,[IxG]Future#881:8319282
6066,Terran,kiwian#870:20725172
6065,Terran,[DuSt]Vindicta#507:383770
6064,Protoss,CripSeil#899:4543023
6060,Terran,Drunkenboi#215:429170
6056,Terran,llllIlIlIlIl#137:7850193
6054,Zerg,[Macac0]JimRising#113:3980201
6038,Zerg,[xSloth]McMonMEMEroe#761:3865787
6037,Zerg,[300PNG]NoRegreT#698:3590455
6032,Terran,[DuSt]santogrifo#561:7843946
6032,Protoss,[PSISTM]Raze#696:20336573
6026,Terran,[PSISTM]Epic#1867:2065855
6024,Protoss,[ROOT]Rob#4901:950222
6019,Protoss,RotterdaM#612:4180248
6017,Terran,Dream#1996:20162787
6014,Terran,Citadel#324:9718265
6009,Terran,Sesh#806:5064320
6005,Zerg,[ROOT]NoRegreT#566:2893801
6004,Protoss,[AlpX]Light#1882:8513646
6000,Zerg,Dark#3913:7792873
5989,Zerg,[IxG]McMonroe#241:6651075
5983,Protoss,Probe#878:20003344
5975,Zerg,[420]Amnesia#850:2455827
5970,Zerg,llllllllll#1466:10360025
5961,Protoss,[BearMe]PiLiPiLi#411:4816083
5957,Zerg,[AlpX]Bioice#223:354208
5948,Terran,[PSISTM]jheffe#543:1649334
5940,Terran,[AlpX]Uzikoti#315:4703772
5938,Zerg,[BlackN]eGGz#114:9780679
5937,Zerg,[OSCE]Demi#400:4216638
5928,Zerg,Ryu#1403:4177119
5928,Zerg,SameOldSongs#471:20350087
5924,Zerg,[AlpX]starkiller#2288:2481800
